"QueryText "," NumResultRows"," UtilityRowCount","CallNestingLevel","QueryBand "," StartTime"," FirstStepTime"," FirstRespTime","NumSteps"," TotalIOCount"," AMPCPUTime"," ParserCPUTime"," UtilityByteCount"," DelayTime","NumOfActiveAMPs"," MaxAMPCPUTime","MaxCPUAmpNumber"," MaxAmpIO","MaxIOAmpNumber"," MinAmpIO"," SpoolUsage","ResponseTimeMet"," TDWMEstMaxRows"," TDWMEstLastRows"," TDWMEstTotalTime"," AMPCPUTimeNorm"," ParserCPUTimeNorm"," MaxAMPCPUTimeNorm","MaxCPUAmpNumberNorm"," MinAmpCPUTimeNorm"," EstProcTime"," EstMaxRowCount"," WDDelayTime"," ParserExpReq","CPUDecayLevel","IODecayLevel"," SeqRespTime"," ReqIOKB"," ReqPhysIO"," ReqPhysIOKB"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:02:57.05","2014-11-08 21:02:57.05","2014-11-08 21:03:08.30"," 15"," 19,404"," 8.276"," 0.000"," ?"," ?"," 2"," 4.144"," 1"," 9,722"," 0"," 9,682"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 193.905"," 0.000"," 97.093"," 1"," 96.812"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.600"," 2,542,061.000"," 16,300.000"," 2,185,798.000"
"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' a "," 18,314"," ?"," 0","? ","2014-11-08 20:59:08.04","2014-11-08 20:59:08.04","2014-11-08 20:59:10.47"," 13"," 2,889"," 0.948"," 0.000"," ?"," ?"," 2"," 0.488"," 1"," 1,502"," 1"," 1,387"," 13,150,720","T "," 60,451"," 34,005"," 11,044"," 22.210"," 0.000"," 11.433"," 1"," 10.777"," 11.044"," 60,451"," ?"," ?"," 0"," 0"," 2.440"," 329,389.000"," 1,469.000"," 180,036.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:10.45","2014-11-08 20:49:10.45","2014-11-08 20:49:17.67"," 14"," 11,939"," 2.356"," 0.000"," ?"," ?"," 2"," 1.184"," 1"," 5,978"," 0"," 5,961"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 55.200"," 0.000"," 27.741"," 1"," 27.459"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.220"," 1,494,708.000"," 9,442.000"," 1,225,068.000"
"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' a "," 18,314"," ?"," 0","? ","2014-11-08 20:59:10.48","2014-11-08 20:59:10.48","2014-11-08 20:59:12.01"," 13"," 2,884"," 0.948"," 0.000"," ?"," ?"," 2"," 0.492"," 1"," 1,503"," 1"," 1,381"," 13,150,720","T "," 60,451"," 34,005"," 11,044"," 22.211"," 0.000"," 11.527"," 1"," 10.684"," 11.044"," 60,451"," ?"," ?"," 0"," 0"," 1.550"," 328,999.000"," 1,474.000"," 180,425.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:17.68","2014-11-08 20:49:17.68","2014-11-08 20:49:24.79"," 14"," 11,930"," 2.432"," 0.000"," ?"," ?"," 2"," 1.220"," 0"," 5,973"," 0"," 5,957"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 56.981"," 0.000"," 28.584"," 0"," 28.397"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.110"," 1,493,944.000"," 9,433.000"," 1,224,149.000"
"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' a "," 18,314"," ?"," 0","? ","2014-11-08 20:59:12.02","2014-11-08 20:59:12.02","2014-11-08 20:59:13.52"," 13"," 2,895"," 0.948"," 0.000"," ?"," ?"," 2"," 0.492"," 1"," 1,508"," 1"," 1,387"," 13,150,720","T "," 60,451"," 34,005"," 11,044"," 22.211"," 0.000"," 11.527"," 1"," 10.684"," 11.044"," 60,451"," ?"," ?"," 0"," 0"," 1.520"," 330,395.000"," 1,465.000"," 179,277.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:24.80","2014-11-08 20:49:24.80","2014-11-08 20:49:31.88"," 14"," 11,435"," 2.300"," 0.000"," ?"," ?"," 2"," 1.192"," 0"," 5,959"," 0"," 5,476"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 53.888"," 0.000"," 27.928"," 0"," 25.960"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.090"," 1,491,785.000"," 9,454.000"," 1,226,622.000"
"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' a "," 18,314"," ?"," 0","? ","2014-11-08 20:59:13.53","2014-11-08 20:59:13.53","2014-11-08 20:59:15.31"," 13"," 2,887"," 0.948"," 0.000"," ?"," ?"," 2"," 0.484"," 1"," 1,502"," 1"," 1,385"," 13,150,720","T "," 60,451"," 34,005"," 11,044"," 22.211"," 0.000"," 11.340"," 1"," 10.871"," 11.044"," 60,451"," ?"," ?"," 0"," 0"," 1.800"," 329,255.000"," 1,471.000"," 180,166.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:31.88","2014-11-08 20:49:31.88","2014-11-08 20:49:38.97"," 14"," 11,935"," 2.436"," 0.000"," ?"," ?"," 2"," 1.240"," 0"," 5,976"," 0"," 5,959"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 57.075"," 0.000"," 29.053"," 0"," 28.022"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.100"," 1,493,950.000"," 9,400.000"," 1,219,796.000"
"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' a "," 18,314"," ?"," 0","? ","2014-11-08 20:59:15.32","2014-11-08 20:59:15.32","2014-11-08 20:59:16.83"," 13"," 2,883"," 0.968"," 0.000"," ?"," ?"," 2"," 0.496"," 1"," 1,502"," 1"," 1,381"," 13,150,720","T "," 60,451"," 34,005"," 11,044"," 22.679"," 0.000"," 11.621"," 1"," 11.058"," 11.044"," 60,451"," ?"," ?"," 0"," 0"," 1.530"," 328,988.000"," 1,475.000"," 180,429.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:38.97","2014-11-08 20:49:38.97","2014-11-08 20:49:46.08"," 14"," 11,950"," 2.360"," 0.000"," ?"," ?"," 2"," 1.188"," 1"," 5,978"," 1"," 5,972"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 55.293"," 0.000"," 27.834"," 1"," 27.459"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.120"," 1,495,464.000"," 9,407.000"," 1,220,341.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:03:08.31","2014-11-08 21:03:08.31","2014-11-08 21:03:19.36"," 15"," 19,426"," 8.208"," 0.000"," ?"," ?"," 2"," 4.108"," 0"," 9,774"," 0"," 9,652"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 192.313"," 0.000"," 96.250"," 0"," 96.063"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.400"," 2,544,178.000"," 16,268.000"," 2,180,877.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:46.09","2014-11-08 20:49:46.09","2014-11-08 20:49:53.24"," 14"," 11,467"," 2.408"," 0.000"," ?"," ?"," 2"," 1.252"," 0"," 5,974"," 0"," 5,493"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 56.419"," 0.000"," 29.334"," 0"," 27.085"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.160"," 1,495,214.000"," 9,419.000"," 1,221,453.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:03:19.36","2014-11-08 21:03:19.36","2014-11-08 21:03:30.67"," 15"," 19,408"," 8.228"," 0.000"," ?"," ?"," 2"," 4.132"," 1"," 9,728"," 1"," 9,680"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 192.781"," 0.000"," 96.812"," 1"," 95.969"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.710"," 2,536,463.000"," 16,241.000"," 2,175,352.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:49:53.25","2014-11-08 20:49:53.25","2014-11-08 20:50:00.61"," 14"," 11,922"," 3.052"," 0.000"," ?"," ?"," 2"," 1.540"," 0"," 5,974"," 0"," 5,948"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 71.508"," 0.000"," 36.082"," 0"," 35.426"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.370"," 1,492,037.000"," 9,428.000"," 1,222,907.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:03:30.67","2014-11-08 21:03:30.67","2014-11-08 21:03:42.17"," 15"," 19,366"," 8.244"," 0.000"," ?"," ?"," 2"," 4.124"," 1"," 9,704"," 1"," 9,662"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 193.156"," 0.000"," 96.625"," 1"," 96.531"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.930"," 2,530,385.000"," 16,273.000"," 2,181,418.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:00.63","2014-11-08 20:50:00.63","2014-11-08 20:50:08.01"," 14"," 11,919"," 3.132"," 0.004"," ?"," ?"," 2"," 1.580"," 1"," 5,972"," 0"," 5,947"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 73.382"," 0.093"," 37.019"," 1"," 36.363"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.390"," 1,491,908.000"," 9,425.000"," 1,222,780.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:03:42.17","2014-11-08 21:03:42.17","2014-11-08 21:03:53.51"," 15"," 19,418"," 8.236"," 0.000"," ?"," ?"," 2"," 4.128"," 0"," 9,727"," 0"," 9,691"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 192.969"," 0.000"," 96.719"," 0"," 96.250"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.700"," 2,539,167.000"," 16,256.000"," 2,178,981.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:08.02","2014-11-08 20:50:08.02","2014-11-08 20:50:15.37"," 14"," 11,909"," 2.964"," 0.000"," ?"," ?"," 2"," 1.484"," 1"," 5,959"," 0"," 5,950"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 69.446"," 0.000"," 34.770"," 1"," 34.676"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.360"," 1,491,023.000"," 9,467.000"," 1,228,301.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:03:53.51","2014-11-08 21:03:53.51","2014-11-08 21:04:04.78"," 15"," 19,455"," 8.220"," 0.000"," ?"," ?"," 2"," 4.112"," 0"," 9,738"," 0"," 9,717"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 192.594"," 0.000"," 96.344"," 0"," 96.250"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.630"," 2,541,723.000"," 16,240.000"," 2,178,251.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:15.38","2014-11-08 20:50:15.38","2014-11-08 20:50:22.59"," 14"," 11,445"," 2.668"," 0.000"," ?"," ?"," 2"," 1.356"," 0"," 5,977"," 0"," 5,468"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 62.511"," 0.000"," 31.771"," 0"," 30.740"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.220"," 1,492,413.000"," 9,444.000"," 1,224,842.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:04:04.78","2014-11-08 21:04:04.78","2014-11-08 21:04:16.14"," 15"," 19,395"," 8.296"," 0.000"," ?"," ?"," 2"," 4.156"," 1"," 9,743"," 0"," 9,652"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 194.375"," 0.000"," 97.375"," 1"," 97.000"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.710"," 2,541,947.000"," 16,265.000"," 2,181,386.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:22.60","2014-11-08 20:50:22.60","2014-11-08 20:50:30.16"," 14"," 11,932"," 2.912"," 0.000"," ?"," ?"," 2"," 1.464"," 1"," 5,972"," 1"," 5,960"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 68.227"," 0.000"," 34.301"," 1"," 33.926"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.560"," 1,494,334.000"," 9,461.000"," 1,227,863.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:04:16.15","2014-11-08 21:04:16.15","2014-11-08 21:04:27.43"," 15"," 19,444"," 8.244"," 0.000"," ?"," ?"," 2"," 4.124"," 1"," 9,724"," 0"," 9,720"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 193.156"," 0.000"," 96.625"," 1"," 96.531"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.610"," 2,539,438.000"," 16,247.000"," 2,178,251.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:30.16","2014-11-08 20:50:30.16","2014-11-08 20:50:37.31"," 14"," 11,473"," 2.688"," 0.000"," ?"," ?"," 2"," 1.388"," 1"," 5,979"," 1"," 5,494"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 62.979"," 0.000"," 32.520"," 1"," 30.459"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.150"," 1,496,611.000"," 9,429.000"," 1,223,163.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:04:27.43","2014-11-08 21:04:27.43","2014-11-08 21:04:38.66"," 15"," 19,428"," 8.188"," 0.000"," ?"," ?"," 2"," 4.108"," 1"," 9,724"," 0"," 9,704"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 191.844"," 0.000"," 96.250"," 1"," 95.594"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.560"," 2,538,142.000"," 16,276.000"," 2,181,894.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:37.32","2014-11-08 20:50:37.32","2014-11-08 20:50:45.21"," 14"," 11,921"," 3.196"," 0.000"," ?"," ?"," 2"," 1.604"," 1"," 5,972"," 0"," 5,949"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 74.881"," 0.000"," 37.581"," 1"," 37.300"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.900"," 1,492,178.000"," 9,431.000"," 1,223,546.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:04:38.66","2014-11-08 21:04:38.66","2014-11-08 21:04:49.96"," 15"," 19,355"," 8.208"," 0.000"," ?"," ?"," 2"," 4.112"," 0"," 9,704"," 1"," 9,651"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 192.313"," 0.000"," 96.344"," 0"," 95.969"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.630"," 2,533,428.000"," 16,309.000"," 2,186,109.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:45.21","2014-11-08 20:50:45.21","2014-11-08 20:50:52.37"," 14"," 11,910"," 2.572"," 0.000"," ?"," ?"," 2"," 1.292"," 1"," 5,962"," 0"," 5,948"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 60.261"," 0.000"," 30.271"," 1"," 29.990"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.160"," 1,491,155.000"," 9,465.000"," 1,227,952.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:04:49.96","2014-11-08 21:04:49.96","2014-11-08 21:05:01.21"," 15"," 19,383"," 8.172"," 0.000"," ?"," ?"," 2"," 4.096"," 0"," 9,728"," 1"," 9,655"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 191.469"," 0.000"," 95.969"," 0"," 95.500"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.580"," 2,534,404.000"," 16,267.000"," 2,179,382.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:52.38","2014-11-08 20:50:52.38","2014-11-08 20:50:59.91"," 14"," 11,464"," 2.840"," 0.000"," ?"," ?"," 2"," 1.460"," 1"," 5,968"," 1"," 5,496"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 66.540"," 0.000"," 34.207"," 1"," 32.333"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.530"," 1,495,580.000"," 9,437.000"," 1,224,459.000"
"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by "," 57"," ?"," 0","? ","2014-11-08 21:05:01.22","2014-11-08 21:05:01.22","2014-11-08 21:05:12.50"," 15"," 19,460"," 8.152"," 0.000"," ?"," ?"," 2"," 4.080"," 1"," 9,736"," 1"," 9,724"," 264,263,680","T "," 4,499,582"," 2,000,876"," 717,776"," 191.000"," 0.000"," 95.594"," 1"," 95.406"," 717.776"," 4,499,582"," ?"," ?"," 0"," 0"," 11.610"," 2,539,122.000"," 16,251.000"," 2,176,692.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:50:59.91","2014-11-08 20:50:59.91","2014-11-08 20:51:07.05"," 14"," 11,917"," 2.560"," 0.000"," ?"," ?"," 2"," 1.304"," 1"," 5,960"," 0"," 5,957"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 59.980"," 0.000"," 30.552"," 1"," 29.428"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.150"," 1,491,527.000"," 9,456.000"," 1,226,301.000"
"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%r "," 42"," ?"," 0","? ","2014-11-08 20:55:13.49","2014-11-08 20:55:13.49","2014-11-08 20:55:18.26"," 12"," 4,104"," 4.364"," 0.000"," ?"," ?"," 2"," 2.192"," 1"," 2,054"," 0"," 2,050"," 36,841,472","T "," 1,800,788"," 84,288"," 43,422"," 102.247"," 0.000"," 51.358"," 1"," 50.889"," 43.422"," 1,800,788"," ?"," ?"," 0"," 0"," 5.040"," 513,523.000"," 2,609.000"," 350,631.000"
"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_ "," 37,967"," ?"," 0","? ","2014-11-08 20:51:07.06","2014-11-08 20:51:07.06","2014-11-08 20:51:14.22"," 14"," 11,927"," 2.576"," 0.000"," ?"," ?"," 2"," 1.296"," 1"," 5,973"," 0"," 5,954"," 23,892,992","T "," 300,132"," 140,064"," 110,177"," 60.355"," 0.000"," 30.365"," 1"," 29.990"," 110.177"," 300,132"," ?"," ?"," 0"," 0"," 7.170"," 1,493,053.000"," 9,412.000"," 1,221,351.000"
"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%r "," 42"," ?"," 0","? ","2014-11-08 20:55:18.26","2014-11-08 20:55:18.26","2014-11-08 20:55:23.02"," 12"," 4,076"," 4.248"," 0.000"," ?"," ?"," 2"," 2.128"," 1"," 2,055"," 0"," 2,021"," 36,841,472","T "," 1,800,788"," 84,288"," 43,422"," 99.530"," 0.000"," 49.859"," 1"," 49.671"," 43.422"," 1,800,788"," ?"," ?"," 0"," 0"," 5.010"," 509,590.000"," 2,600.000"," 349,993.000"
"select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between .06 - 0.01 an "," 1"," ?"," 0","? ","2014-11-08 20:31:15.49","2014-11-08 20:31:15.49","2014-11-08 20:31:19.58"," 6"," 6,670"," 2.080"," 0.000"," ?"," ?"," 2"," 1.052"," 1"," 3,343"," 0"," 3,327"," 1,024","T "," 1"," 1"," 44,000"," 48.734"," 0.000"," 24.648"," 1"," 24.086"," 44.000"," 1"," ?"," ?"," 0"," 0"," 4.090"," 840,809.000"," 6,640.000"," 835,652.000"
"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%r "," 42"," ?"," 0","? ","2014-11-08 20:55:23.02","2014-11-08 20:55:23.02","2014-11-08 20:55:27.64"," 12"," 4,019"," 4.264"," 0.000"," ?"," ?"," 2"," 2.148"," 1"," 2,014"," 0"," 2,005"," 36,841,472","T "," 1,800,788"," 84,288"," 43,422"," 99.904"," 0.000"," 50.327"," 1"," 49.577"," 43.422"," 1,800,788"," ?"," ?"," 0"," 0"," 4.860"," 509,649.000"," 2,590.000"," 350,152.000"
"select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between .06 - 0.01 an "," 1"," ?"," 0","? ","2014-11-08 20:31:19.58","2014-11-08 20:31:19.58","2014-11-08 20:31:23.35"," 6"," 6,666"," 1.312"," 0.000"," ?"," ?"," 2"," 0.660"," 0"," 3,339"," 0"," 3,327"," 1,024","T "," 1"," 1"," 44,000"," 30.739"," 0.000"," 15.463"," 0"," 15.276"," 44.000"," 1"," ?"," ?"," 0"," 0"," 3.770"," 840,555.000"," 6,640.000"," 835,652.000"
"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%r "," 42"," ?"," 0","? ","2014-11-08 20:55:27.65","2014-11-08 20:55:27.65","2014-11-08 20:55:32.24"," 12"," 4,057"," 4.288"," 0.000"," ?"," ?"," 2"," 2.164"," 1"," 2,094"," 0"," 1,963"," 36,841,472","T "," 1,800,788"," 84,288"," 43,422"," 100.467"," 0.000"," 50.702"," 1"," 49.765"," 43.422"," 1,800,788"," ?"," ?"," 0"," 0"," 4.830"," 515,111.000"," 2,609.000"," 352,504.000"
